"100","[2\32\60]","","","","","","","","","","","[2\32\60]",""
"100","=D2&"" ""","","1","Resource Drift -2","Main Sequence","K-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
"101","=D3&"" I""","","1","Resource Drift -2","Asteroid Belt","Asteroid Belt","Tiny","Warm","Type IV","None","N/A","[0/12/0]","Incomprehensible Mining Station"
"102","=D4&"" II""","","1","Resource Drift -2","Terrestrial Planet","Vents","Huge","Frigid","Type II","Very Dense","Abyssal","[1/0/6]",""
"103","=D5&"" III""","","1","Resource Drift -2","Gas Giant","Ice Giant","Huge","Hyperborean","Type III","Crushing","N/A","[0/0/4]",""
"104","=D6&"" IIIa""","","1","Resource Drift -2","Moon","Barren","Tiny","Hyperborean","Type IV","None","Airless","[0/1/1]",""
"105","=D7&"" IIIb""","","1","Resource Drift -2","Arc","Arc","Small","Hyperborean","Type II","Thin","N/A","[1/0/4]","Pockets of Air"
"106","=D8&"" IIIc""","","1","Resource Drift -2","Ring","Ring","Small","Hyperborean","Type IV","None","N/A","[0/1/4]",""
"107","=D9&"" IIId""","","1","Resource Drift -2","Moon","Barren","Small","Hyperborean","Type II","Thin","Lacustrine","[0/4/8]",""
"108","=D10&"" IIIe""","","1","Resource Drift -2","Moon","Barren","Small","Hyperborean","Type I","Trace","Desertic","[0/3/8]",""
"109","=D11&"" IIIf""","","1","Resource Drift -2","Moon","Barren","Tiny","Hyperborean","Type IV","None","Airless","[0/1/2]",""
"110","=D12&"" IV""","","1","Resource Drift -2","Gas Giant","Ice Giant","Huge","Stygian","Type III","Crushing","N/A","[0/0/4]",""
"111","=D13&"" IVa""","","1","Resource Drift -2","Moon","Barren","Tiny","Stygian","Type I","Trace","Lacustrine","[0/5/5]",""
"112","=D14&"" IVb""","","1","Resource Drift -2","Moon","Barren","Tiny","Stygian","Type II","Trace","Thalassic","[0/0/6]",""
"113","=D15&"" V""","","1","Resource Drift -2","Terrestrial Planet","Tempest","Large","Stygian","Type II","Thin","Thalassic","[0/0/3]",""
"114","=D16&"" Va""","","1","Resource Drift -2","Moon","Barren","Small","Stygian","Type II","Thin","Desertic","[0/5/5]",""
,,,,,,,,,,,,,
"200","[0\0\0]","","","","","","","","","","","[0\0\0]",""
"200","=D19&"" Wormhole""","","2","Resource Drift -2","Anomalous","Epsilon Wormhole","N/A","N/A","N/A","N/A","N/A","[3/3/3]",""
,,,,,,,,,,,,,
"300","[7\93\89]","","","","","","","","","","","[7\93\89]",""
"300","=D22&"" A""","","3","Resource Drift -2","Main Sequence","G-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
"301","=D23&"" B""","","3","Resource Drift -2","Main Sequence","G-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]","Ds"
"302","=D24&"" I""","","3","Resource Drift -2","Asteroid Belt","Asteroid Belt","Large","Hot","Type IV","None","N/A","[0/16/0]",""
"303","=D25&"" II""","","3","Resource Drift -2","Gas Giant","Gas Giant","Enormous","Warm","Type III","Crushing","N/A","[0/2/2]",""
"304","=D26&"" IIa""","","3","Resource Drift -2","Moon","Scorched","Small","Warm","Type III","Thin","Marine","[0/0/2]",""
"305","=D27&"" IIb""","","3","Resource Drift -2","Moon","Scorched","Small","Warm","Type III","Thin","Desertic","[0/2/4]",""
"306","=D28&"" IIc""","","3","Resource Drift -2","Moon","Scorched","Small","Warm","Type IV","None","Airless","[0/2/3]",""
"307","=D29&"" IId""","","3","Resource Drift -2","Moon","Atoll","Small","Warm","Type II","Dense","Abyssal","[4/0/5]",""
"308","=D30&"" IIe""","","3","Resource Drift -2","Ring","Ring","Tiny","Warm","Type IV","None","N/A","[0/4/1]",""
"309","=D31&"" IIf""","","3","Resource Drift -2","Moon","Scorched","Tiny","Warm","Type IV","None","Airless","[0/6/4]",""
"310","=D32&"" III""","","3","Resource Drift -2","Gas Giant","Gas Giant","Enormous","Moderate","Type III","Crushing","N/A","[0/0/0]",""
"311","=D33&"" IIIa""","","3","Resource Drift -2","Moon","Scorched","Small","Moderate","Type IV","None","Airless","[0/6/3]",""
"312","=D34&"" IIIb""","","3","Resource Drift -2","Moon","Scorched","Small","Moderate","Type II","Standard","Desertic","[0/3/3]",""
"313","=D35&"" IIIc""","","3","Resource Drift -2","Moon","Scorched","Tiny","Moderate","Type IV","None","Airless","[0/8/3]",""
"314","=D36&"" IV""","","3","Resource Drift -2","Gas Giant","Gas Giant","Enormous","Cold","Type III","Crushing","N/A","[0/0/1]",""
"315","=D37&"" IVa""","","3","Resource Drift -2","Ring","Ring","Tiny","Cold","Type IV","None","N/A","[0/3/0]",""
"316","=D38&"" IVb""","","3","Resource Drift -2","Ring","Ring","Small","Cold","Type IV","None","N/A","[0/5/0]",""
"317","=D39&"" IVc""","","3","Resource Drift -2","Moon","Vents","Small","Cold","Type II","Standard","Abyssal","[3/0/2]",""
"318","=D40&"" IVd""","","3","Resource Drift -2","Moon","Barren","Small","Cold","Type II","Thin","Thalassic","[0/4/4]",""
"319","=D41&"" IVe""","","3","Resource Drift -2","Moon","Barren","Tiny","Cold","Type IV","None","Airless","[0/4/3]",""
"320","=D42&"" IVf""","","3","Resource Drift -2","Moon","Barren","Small","Cold","Type II","Trace","Desertic","[0/2/1]",""
"321","=D43&"" V""","","3","Resource Drift -2","Gas Giant","Ice Giant","Enormous","Frigid","Type III","Crushing","N/A","[0/1/3]",""
"322","=D44&"" Va""","","3","Resource Drift -2","Moon","Barren","Small","Frigid","Type IV","None","Airless","[0/6/3]",""
"323","=D45&"" Vb""","","3","Resource Drift -2","Arc","Arc","Small","Frigid","Type IV","None","N/A","[0/0/3]",""
