"100","[0\13\46]","","","","","","","","","","","[0\13\46]",""
"100","=D2&"" ""","","1","Resource Drift 1","Main Sequence","M-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
"101","=D3&"" I""","","1","Resource Drift 1","Terrestrial Planet","Steppe","Medium","Cool","Type III","Thin","Desertic","[0/3/6]",""
"102","=D4&"" II""","","1","Resource Drift 1","Terrestrial Planet","Barren","Medium","Hyperborean","Type I","Standard","Lacustrine","[0/4/8]",""
"103","=D5&"" III""","","1","Resource Drift 1","Terrestrial Planet","Tempest","Huge","Stygian","Type II","Thin","Thalassic","[0/2/10]",""
"104","=D6&"" IV""","","1","Resource Drift 1","Terrestrial Planet","Frozen","Tiny","Stygian","Type II","Trace","Lacustrine","[0/1/9]",""
"105","=D7&"" V""","","1","Resource Drift 1","Terrestrial Planet","Tempest","Huge","Stygian","Type II","Standard","Marine","[0/2/6]",""
"106","=D8&"" Va""","","1","Resource Drift 1","Moon","Barren","Small","Stygian","Type II","Trace","Desertic","[0/1/7]",""
,,,,,,,,,,,,,
"200","[0\0\0]","","","","","","","","","","","[0\0\0]",""
"200","=D11&"" Expanse""","","2","Resource Drift 1","Anomalous","Empty Space","N/A","N/A","N/A","N/A","N/A","[3/3/3]",""
,,,,,,,,,,,,,
"300","[39\141\118]","","","","","","","","","","","[39\141\118]",""
"300","=D14&"" ""","","3","Resource Drift 1","Main Sequence","G-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
"301","=D15&"" I""","","3","Resource Drift 1","Gas Giant","Gas Giant","Enormous","Warm","Type II","Crushing","N/A","[1/2/0]",""
"302","=D16&"" Ia""","","3","Resource Drift 1","Moon","Scorched","Tiny","Warm","Type IV","None","Airless","[0/4/1]",""
"303","=D17&"" Ib""","","3","Resource Drift 1","Moon","Scorched","Tiny","Warm","Type IV","None","Airless","[0/6/4]",""
"304","=D18&"" Ic""","","3","Resource Drift 1","Moon","Scorched","Tiny","Warm","Type IV","None","Airless","[0/7/1]",""
"305","=D19&"" Id""","","3","Resource Drift 1","Moon","Atoll","Small","Warm","Type II","Dense","Abyssal","[5/2/0]",""
"306","=D20&"" Ie""","","3","Resource Drift 1","Moon","Scorched","Tiny","Warm","Type IV","None","Airless","[0/9/2]",""
"307","=D21&"" If""","","3","Resource Drift 1","Moon","Scorched","Tiny","Warm","Type IV","None","Airless","[0/6/5]","Amazing Biodiversity"
"308","=D22&"" II""","","3","Resource Drift 1","Gas Giant","Gas Giant","Huge","Moderate","Type III","Crushing","N/A","[1/2/2]",""
"309","=D23&"" IIa""","","3","Resource Drift 1","Moon","Steppe","Small","Moderate","Type I","Dense","Desertic","[1/8/1]",""
"310","=D24&"" IIb""","","3","Resource Drift 1","Moon","Pelagic","Tiny","Moderate","Type II","Trace","Thalassic","[6/2/3]",""
"311","=D25&"" IIc""","","3","Resource Drift 1","Ring","Ring","Small","Moderate","Type IV","None","N/A","[0/3/0]",""
"312","=D26&"" III""","","3","Resource Drift 1","Gas Giant","Gas Giant","Gargantuan","Cool","Type III","Crushing","N/A","[2/2/1]","Many Moons"
"313","=D27&"" IIIa""","","3","Resource Drift 1","Moon","Oceanic","Small","Cool","Type II","Dense","Thalassic","[6/1/4]",""
"314","=D28&"" IIIb""","","3","Resource Drift 1","Moon","Barren","Tiny","Cool","Type IV","None","Airless","[0/3/6]",""
"315","=D29&"" IIIc""","","3","Resource Drift 1","Moon","Oceanic","Small","Cool","Type III","Dense","Abyssal","[5/2/5]",""
"316","=D30&"" IIId""","","3","Resource Drift 1","Arc","Arc","Tiny","Cool","Type IV","None","N/A","[0/2/4]",""
"317","=D31&"" IIIe""","","3","Resource Drift 1","Moon","Oceanic","Small","Cool","Type III","Thin","Thalassic","[5/0/4]",""
"318","=D32&"" IIIf""","","3","Resource Drift 1","Ring","Ring","Tiny","Cool","Type IV","None","N/A","[0/3/0]",""
