"100","[0\0\0]","","","","","","","","","","","[0\0\0]",""
"100","=D2&"" Expanse""","","1","Resource Drift 4","Anomalous","Empty Space","N/A","N/A","N/A","N/A","N/A","[3/3/3]",""
,,,,,,,,,,,,,
"200","[3\52\52]","","","","","","","","","","","[3\52\52]",""
"200","=D5&"" ""","","2","Resource Drift 4","Dwarf","D-Class Dwarf","Gargantuan-2","Solar","N/A","N/A","N/A","[3/3/3]",""
"201","=D6&"" I""","","2","Resource Drift 4","Asteroid Belt","Asteroid Belt","Large","Moderate","Type IV","None","N/A","[0/7/2]",""
"202","=D7&"" II""","","2","Resource Drift 4","Gas Giant","Gas Giant","Enormous","Cold","Type III","Crushing","N/A","[1/3/3]",""
"203","=D8&"" IIa""","","2","Resource Drift 4","Moon","Barren","Tiny","Cold","Type I","Trace","Desertic","[0/5/5]",""
"204","=D9&"" IIb""","","2","Resource Drift 4","Arc","Arc","Tiny","Cold","Type IV","None","N/A","[0/0/4]",""
"205","=D10&"" IIc""","","2","Resource Drift 4","Moon","Barren","Tiny","Cold","Type IV","None","Airless","[0/4/5]",""
"206","=D11&"" III""","","2","Resource Drift 4","Asteroid Belt","Asteroid Belt","Small","Frigid","Type IV","None","N/A","[0/4/1]",""
"207","=D12&"" IV""","","2","Resource Drift 4","Terrestrial Planet","Stygian","Huge","Stygian","Type III","Very Dense","Abyssal","[2/3/6]",""
"208","=D13&"" IVa""","","2","Resource Drift 4","Moon","Barren","Tiny","Stygian","Type II","Trace","Desertic","[0/4/8]",""
"209","=D14&"" IVb""","","2","Resource Drift 4","Moon","Barren","Small","Stygian","Type I","Dense","Marine","[0/3/7]",""
"210","=D15&"" V""","","2","Resource Drift 4","Asteroid Belt","Asteroid Belt","Huge","Stygian","Type IV","None","N/A","[0/14/4]",""
"211","=D16&"" VI""","","2","Resource Drift 4","Terrestrial Planet","Tempest","Tiny","Stygian","Type III","Trace","Marine","[0/5/7]",""
,,,,,,,,,,,,,
"300","[13\47\39]","","","","","","","","","","","[13\47\39]",""
"300","=D19&"" ""","","3","Resource Drift 4","Main Sequence","M-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
"301","=D20&"" I""","","3","Resource Drift 4","Asteroid Belt","Asteroid Belt","Small","Moderate","Type IV","None","N/A","[0/10/3]",""
"302","=D21&"" II""","","3","Resource Drift 4","Terrestrial Planet","Oceanic","Medium","Cool","Type III","Dense","Thalassic","[7/1/4]",""
"303","=D22&"" IIa""","","3","Resource Drift 4","Ring","Ring","Small","Cool","Type IV","None","N/A","[0/3/1]",""
"304","=D23&"" III""","","3","Resource Drift 4","Asteroid Belt","Asteroid Belt","Huge","Frigid","Type IV","None","N/A","[0/8/3]",""
"305","=D24&"" IV""","","3","Resource Drift 4","Terrestrial Planet","Iceball","Medium","Hyperborean","Type III","Standard","Abyssal","[5/2/5]",""
"306","=D25&"" V""","","3","Resource Drift 4","Asteroid Belt","Asteroid Belt","Large","Stygian","Type IV","None","N/A","[0/11/5]",""
"307","=D26&"" VI""","","3","Resource Drift 4","Terrestrial Planet","Frozen","Huge","Stygian","Type II","Thin","Lacustrine","[0/5/10]","Tidally Locked"
"308","=D27&"" VIa""","","3","Resource Drift 4","Ring","Ring","Small","Stygian","Type IV","None","N/A","[0/4/4]",""
"309","=D28&"" VII""","","3","Resource Drift 4","Terrestrial Planet","Frozen","Medium","Stygian","Type I","Thin","Lacustrine","[1/3/4]",""
,,,,,,,,,,,,,
"400","[0\0\0]","","","","","","","","","","","[0\0\0]",""
"400","=D31&"" Nova Remnant""","","4","Resource Drift 4","Anomalous","Nova Remnant","N/A","N/A","N/A","N/A","N/A","[3/3/3]",""
,,,,,,,,,,,,,
"500","[13\75\99]","","","","","","","","","","","[13\75\99]",""
"500","=D34&"" ""","","5","Resource Drift 4","Main Sequence","M-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
"501","=D35&"" I""","","5","Resource Drift 4","Gas Giant","Gas Giant","Enormous","Moderate","Type I","Crushing","N/A","[4/0/4]",""
"502","=D36&"" Ia""","","5","Resource Drift 4","Ring","Ring","Tiny","Moderate","Type IV","None","N/A","[0/3/2]",""
"503","=D37&"" Ib""","","5","Resource Drift 4","Moon","Scorched","Tiny","Moderate","Type IV","None","Airless","[0/3/7]",""
"504","=D38&"" Ic""","","5","Resource Drift 4","Arc","Arc","Small","Moderate","Type IV","None","N/A","[0/0/5]",""
"505","=D39&"" Id""","","5","Resource Drift 4","Moon","Scorched","Tiny","Moderate","Type IV","None","Airless","[0/5/3]",""
"506","=D40&"" Ie""","","5","Resource Drift 4","Moon","Scorched","Tiny","Moderate","Type III","Trace","Lacustrine","[0/4/3]",""
"507","=D41&"" II""","","5","Resource Drift 4","Terrestrial Planet","Steppe","Large","Cool","Type II","Dense","Desertic","[2/4/6]",""
"508","=D42&"" III""","","5","Resource Drift 4","Asteroid Belt","Asteroid Belt","Large","Cold","Type IV","None","N/A","[0/15/2]",""
"509","=D43&"" IV""","","5","Resource Drift 4","Asteroid Belt","Asteroid Belt","Huge","Frigid","Type IV","None","N/A","[0/9/3]",""
"510","=D44&"" V""","","5","Resource Drift 4","Terrestrial Planet","Iceball","Tiny","Hyperborean","Type II","Trace","Thalassic","[6/0/3]",""
"511","=D45&"" VI""","","5","Resource Drift 4","Terrestrial Planet","Barren","Medium","Stygian","Type IV","None","Airless","[0/7/7]",""
"512","=D46&"" VIa""","","5","Resource Drift 4","Moon","Barren","Small","Stygian","Type III","Trace","Desertic","[0/6/9]",""
"513","=D47&"" VII""","","5","Resource Drift 4","Terrestrial Planet","Stygian","Huge","Stygian","Type I","Very Dense","Abyssal","[1/1/8]",""
"514","=D48&"" VIII""","","5","Resource Drift 4","Gas Giant","Ice Giant","Huge","Stygian","Type III","Crushing","N/A","[0/3/7]",""
"515","=D49&"" VIIIa""","","5","Resource Drift 4","Moon","Barren","Small","Stygian","Type II","Thin","Lacustrine","[0/3/9]",""
