"100","[14\53\60]","","","","","","","","","","","[14\53\60]",""
"100","=D2&"" ""","","1","Resource Drift -1","Main Sequence","G-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
"101","=D3&"" I""","","1","Resource Drift -1","Terrestrial Planet","Desert","Tiny","Hot","Type II","Trace","Desertic","[0/5/0]",""
"102","=D4&"" Ia""","","1","Resource Drift -1","Moon","Scorched","Small","Hot","Type III","Thin","Desertic","[0/4/0]",""
"103","=D5&"" II""","","1","Resource Drift -1","Terrestrial Planet","Atoll","Medium","Warm","Type III","Dense","Abyssal","[3/0/5]",""
"104","=D6&"" IIa""","","1","Resource Drift -1","Moon","Scorched","Tiny","Warm","Type IV","None","Airless","[0/3/3]",""
"105","=D7&"" III""","","1","Resource Drift -1","Terrestrial Planet","Swamp","Large","Moderate","Type II","Dense","Lacustrine","[2/2/0]",""
"106","=D8&"" IV""","","1","Resource Drift -1","Gas Giant","Gas Giant","Enormous","Cool","Type III","Crushing","N/A","[1/2/1]",""
"107","=D9&"" IVa""","","1","Resource Drift -1","Moon","Oceanic","Small","Cool","Type III","Dense","Abyssal","[5/0/5]",""
"108","=D10&"" IVb""","","1","Resource Drift -1","Arc","Arc","Small","Cool","Type IV","None","N/A","[0/2/3]",""
"109","=D11&"" IVc""","","1","Resource Drift -1","Ring","Ring","Small","Cool","Type IV","None","N/A","[0/4/2]",""
"110","=D12&"" V""","","1","Resource Drift -1","Terrestrial Planet","Alpine","Medium","Cold","Type I","Thin","Desertic","[0/2/1]",""
"111","=D13&"" VI""","","1","Resource Drift -1","Terrestrial Planet","Alpine","Medium","Frigid","Type III","Thin","Lacustrine","[0/0/5]",""
"112","=D14&"" VIa""","","1","Resource Drift -1","Moon","Barren","Tiny","Frigid","Type IV","None","Airless","[0/3/1]",""
"113","=D15&"" VII""","","1","Resource Drift -1","Terrestrial Planet","Iceball","Large","Hyperborean","Type II","Dense","Abyssal","[3/2/4]",""
"114","=D16&"" VIII""","","1","Resource Drift -1","Asteroid Belt","Asteroid Belt","Small","Stygian","Type IV","None","N/A","[0/8/3]",""
"115","=D17&"" IX""","","1","Resource Drift -1","Gas Giant","Ice Giant","Huge","Stygian","Type III","Crushing","N/A","[0/2/4]",""
"116","=D18&"" IXa""","","1","Resource Drift -1","Moon","Barren","Tiny","Stygian","Type II","Trace","Desertic","[0/2/9]",""
"117","=D19&"" IXb""","","1","Resource Drift -1","Moon","Barren","Tiny","Stygian","Type I","Trace","Desertic","[0/7/3]",""
"118","=D20&"" IXc""","","1","Resource Drift -1","Ring","Ring","Tiny","Stygian","Type IV","None","N/A","[0/1/5]",""
"119","=D21&"" IXd""","","1","Resource Drift -1","Moon","Barren","Tiny","Stygian","Type IV","None","Airless","[0/4/6]",""
,,,,,,,,,,,,,
"200","[13\28\68]","","","","","","","","","","","[13\28\68]",""
