"100","[0\0\0]","","","","","","","","","","","[0\0\0]",""
"100","=D2&"" Wormhole""","","1","Resource Drift -8","Anomalous","Epsilon Wormhole","N/A","N/A","N/A","N/A","N/A","[3/3/3]",""
,,,,,,,,,,,,,
"200","[0\7\8]","","","","","","","","","","","[0\7\8]",""
"200","=D5&"" ""","","2","Resource Drift -8","Main Sequence","G-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
"201","=D6&"" I""","","2","Resource Drift -8","Terrestrial Planet","Desert","Huge","Hot","Type III","Very Dense","Lacustrine","[0/0/0]",""
"202","=D7&"" II""","","2","Resource Drift -8","Gas Giant","Gas Giant","Enormous","Moderate","Type I","Crushing","N/A","[0/0/0]",""
"203","=D8&"" IIa""","","2","Resource Drift -8","Moon","Scorched","Tiny","Moderate","Type II","Trace","Desertic","[0/0/1]",""
"204","=D9&"" IIb""","","2","Resource Drift -8","Ring","Ring","Small","Moderate","Type IV","None","N/A","[0/0/0]",""
"205","=D10&"" IIc""","","2","Resource Drift -8","Ring","Ring","Tiny","Moderate","Type IV","None","N/A","[0/0/0]",""
"206","=D11&"" IId""","","2","Resource Drift -8","Moon","Scorched","Small","Moderate","Type II","Trace","Desertic","[0/5/0]",""
"207","=D12&"" IIe""","","2","Resource Drift -8","Ring","Ring","Small","Moderate","Type IV","None","N/A","[0/1/0]","Ecliptic Gap"
"208","=D13&"" III""","","2","Resource Drift -8","Terrestrial Planet","Glaciated","Huge","Frigid","Type II","Crushing","Thalassic","[0/0/2]",""
"209","=D14&"" IIIa""","","2","Resource Drift -8","Moon","Barren","Small","Frigid","Type IV","None","Airless","[0/1/0]",""
"210","=D15&"" IIIb""","","2","Resource Drift -8","Moon","Barren","Tiny","Frigid","Type IV","None","Airless","[0/0/2]",""
"211","=D16&"" IV""","","2","Resource Drift -8","Terrestrial Planet","Iceball","Small","Hyperborean","Type II","Thin","Thalassic","[0/0/3]",""
,,,,,,,,,,,,,
"300","[1\19\9]","","","","","","","","","","","[1\19\9]",""
"300","=D19&"" A""","","3","Resource Drift -8","Main Sequence","B-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
