"100","[24\34\89]","","","","","","","","","","","[24\34\89]",""
"100","=D2&"" ""","","1","Resource Drift 2","Main Sequence","M-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]","Ea"
"101","=D3&"" I""","","1","Resource Drift 2","Gas Giant","Gas Giant","Enormous","Cool","Type III","Crushing","N/A","[2/0/3]",""
"102","=D4&"" Ia""","","1","Resource Drift 2","Moon","Barren","Tiny","Cool","Type II","Trace","Desertic","[0/1/6]",""
"103","=D5&"" Ib""","","1","Resource Drift 2","Moon","Oceanic","Small","Cool","Type III","Standard","Thalassic","[4/1/3]",""
"104","=D6&"" Ic""","","1","Resource Drift 2","Moon","Oceanic","Small","Cool","Type III","Thin","Thalassic","[4/0/4]",""
"105","=D7&"" Id""","","1","Resource Drift 2","Moon","Barren","Small","Cool","Type IV","None","Airless","[0/0/4]",""
"106","=D8&"" Ie""","","1","Resource Drift 2","Ring","Ring","Tiny","Cool","Type IV","None","N/A","[0/0/1]",""
"107","=D9&"" If""","","1","Resource Drift 2","Arc","Arc","Tiny","Cool","Type IV","None","N/A","[0/0/5]",""
"108","=D10&"" Ig""","","1","Resource Drift 2","Ring","Ring","Small","Cool","Type IV","None","N/A","[0/2/3]",""
"109","=D11&"" II""","","1","Resource Drift 2","Gas Giant","Gas Giant","Gargantuan","Cold","Type III","Crushing","N/A","[3/1/2]",""
"110","=D12&"" IIa""","","1","Resource Drift 2","Moon","Vents","Small","Cold","Type I","Standard","Abyssal","[5/3/1]",""
"111","=D13&"" IIb""","","1","Resource Drift 2","Ring","Ring","Small","Cold","Type IV","None","N/A","[0/3/2]",""
"112","=D14&"" IIc""","","1","Resource Drift 2","Ring","Ring","Tiny","Cold","Type IV","None","N/A","[0/3/4]",""
"113","=D15&"" IId""","","1","Resource Drift 2","Ring","Ring","Small","Cold","Type IV","None","N/A","[0/2/2]",""
"114","=D16&"" IIe""","","1","Resource Drift 2","Moon","Barren","Tiny","Cold","Type IV","None","Airless","[0/4/7]",""
"115","=D17&"" IIf""","","1","Resource Drift 2","Moon","Barren","Tiny","Cold","Type II","Trace","Desertic","[0/6/3]",""
"116","=D18&"" IIg""","","1","Resource Drift 2","Moon","Arctic","Small","Cold","Type I","Thin","Thalassic","[2/1/6]",""
"117","=D19&"" IIh""","","1","Resource Drift 2","Ring","Ring","Tiny","Cold","Type IV","None","N/A","[0/3/2]",""
"118","=D20&"" III""","","1","Resource Drift 2","Terrestrial Planet","Vents","Medium","Frigid","Type III","Dense","Abyssal","[3/0/6]",""
"119","=D21&"" IV""","","1","Resource Drift 2","Terrestrial Planet","Barren","Tiny","Hyperborean","Type IV","None","Airless","[0/3/11]",""
"120","=D22&"" V""","","1","Resource Drift 2","Terrestrial Planet","Barren","Tiny","Stygian","Type II","Trace","Desertic","[0/1/7]",""
"121","=D23&"" VI""","","1","Resource Drift 2","Terrestrial Planet","Stygian","Huge","Stygian","Type I","Very Dense","Abyssal","[1/0/7]",""
,,,,,,,,,,,,,
"200","[7\59\72]","","","","","","","","","","","[7\59\72]",""
"200","=D26&"" ""","","2","Resource Drift 2","Main Sequence","M-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
"201","=D27&"" I""","","2","Resource Drift 2","Terrestrial Planet","Pelagic","Huge","Moderate","Type III","Very Dense","Abyssal","[6/0/1]",""
"202","=D28&"" Ia""","","2","Resource Drift 2","Moon","Scorched","Tiny","Moderate","Type IV","None","Airless","[1/3/1]",""
"203","=D29&"" II""","","2","Resource Drift 2","Asteroid Belt","Asteroid Belt","Huge","Hyperborean","Type IV","None","N/A","[0/11/2]",""
"204","=D30&"" III""","","2","Resource Drift 2","Terrestrial Planet","Frozen","Medium","Stygian","Type II","Trace","Lacustrine","[0/5/8]",""
"205","=D31&"" IV""","","2","Resource Drift 2","Gas Giant","Ice Giant","Large","Stygian","Type III","Crushing","N/A","[0/1/6]",""
"206","=D32&"" IVa""","","2","Resource Drift 2","Moon","Barren","Small","Stygian","Type IV","None","Airless","[0/5/9]",""
"207","=D33&"" V""","","2","Resource Drift 2","Gas Giant","Ice Giant","Enormous","Stygian","Type III","Crushing","N/A","[0/1/5]","Many Moons"
"208","=D34&"" Va""","","2","Resource Drift 2","Moon","Barren","Small","Stygian","Type II","Trace","Desertic","[0/4/12]","Megaflora"
"209","=D35&"" Vb""","","2","Resource Drift 2","Moon","Barren","Small","Stygian","Type IV","None","Airless","[0/8/7]",""
"210","=D36&"" Vc""","","2","Resource Drift 2","Moon","Barren","Small","Stygian","Type II","Thin","Lacustrine","[0/5/7]",""
"211","=D37&"" Vd""","","2","Resource Drift 2","Ring","Ring","Tiny","Stygian","Type IV","None","N/A","[0/5/4]",""
"212","=D38&"" Ve""","","2","Resource Drift 2","Moon","Barren","Tiny","Stygian","Type IV","None","Airless","[0/7/5]",""
"213","=D39&"" Vf""","","2","Resource Drift 2","Moon","Barren","Small","Stygian","Type III","Trace","Desertic","[0/4/5]",""
,,,,,,,,,,,,,
"300","[0\0\0]","","","","","","","","","","","[0\0\0]",""
"300","=D42&"" Expanse""","","3","Resource Drift 2","Anomalous","Empty Space","N/A","N/A","N/A","N/A","N/A","[3/3/3]",""
,,,,,,,,,,,,,
"400","[24\112\106]","","","","","","","","","","","[24\112\106]",""
"400","=D45&"" ""","","4","Resource Drift 2","Main Sequence","K-Class Star","Gargantuan","Solar","N/A","N/A","N/A","[3/3/3]",""
"401","=D46&"" I""","","4","Resource Drift 2","Gas Giant","Gas Giant","Huge","Warm","Type III","Crushing","N/A","[3/2/0]",""
"402","=D47&"" Ia""","","4","Resource Drift 2","Moon","Scorched","Tiny","Warm","Type IV","None","Airless","[0/5/5]",""
"403","=D48&"" Ib""","","4","Resource Drift 2","Ring","Ring","Small","Warm","Type IV","None","N/A","[0/5/1]",""
"404","=D49&"" Ic""","","4","Resource Drift 2","Moon","Continental","Small","Warm","Type III","Thin","Marine","[2/5/1]",""
"405","=D50&"" II""","","4","Resource Drift 2","Terrestrial Planet","Swamp","Small","Moderate","Type III","Standard","Lacustrine","[6/5/0]",""
"406","=D51&"" IIa""","","4","Resource Drift 2","Moon","Continental","Small","Moderate","Type II","Thin","Marine","[4/1/4]",""
"407","=D52&"" IIb""","","4","Resource Drift 2","Moon","Steppe","Small","Moderate","Type II","Thin","Desertic","[2/6/0]",""
"408","=D53&"" III""","","4","Resource Drift 2","Terrestrial Planet","Oceanic","Medium","Cool","Type III","Standard","Thalassic","[2/0/6]",""
"409","=D54&"" IIIa""","","4","Resource Drift 2","Moon","Continental","Tiny","Cool","Type III","Trace","Marine","[4/4/2]",""
"410","=D55&"" IIIb""","","4","Resource Drift 2","Moon","Barren","Small","Cool","Type III","Trace","Marine","[0/3/3]",""
"411","=D56&"" IV""","","4","Resource Drift 2","Gas Giant","Gas Giant","Gargantuan","Cold","Type III","Crushing","N/A","[1/2/1]",""
"412","=D57&"" IVa""","","4","Resource Drift 2","Moon","Barren","Tiny","Cold","Type III","Trace","Thalassic","[0/4/5]",""
"413","=D58&"" IVb""","","4","Resource Drift 2","Moon","Barren","Tiny","Cold","Type IV","None","Airless","[0/7/7]",""
"414","=D59&"" IVc""","","4","Resource Drift 2","Moon","Barren","Tiny","Cold","Type IV","None","Airless","[0/3/3]",""
"415","=D60&"" IVd""","","4","Resource Drift 2","Ring","Ring","Small","Cold","Type IV","None","N/A","[0/6/0]",""
"416","=D61&"" IVe""","","4","Resource Drift 2","Ring","Ring","Tiny","Cold","Type IV","None","N/A","[0/6/2]",""
"417","=D62&"" IVf""","","4","Resource Drift 2","Moon","Barren","Tiny","Cold","Type IV","None","Airless","[0/6/2]",""
"418","=D63&"" IVg""","","4","Resource Drift 2","Ring","Ring","Small","Cold","Type IV","None","N/A","[0/4/3]",""
"419","=D64&"" V""","","4","Resource Drift 2","Gas Giant","Ice Giant","Enormous","Hyperborean","Type III","Crushing","N/A","[0/2/4]","Ambush Zones"
